pathDomainRatio,domain_token_count,domainUrlRatio,SymbolCount_Domain,LongestPathTokenLength,domainlength,tld,NumberofDotsinURL,argDomanRatio,pathurlRatio,host_letter_count,delimeter_path,pathLength,Entropy_Domain,urlLen,subDirLen,ldl_url,CharacterContinuityRate,longdomaintokenlen,SymbolCount_Directoryname,Target
10.5,2.0,0.08275862,1.0,40.0,12.0,2.0,10.0,5.6666665,0.8689655,11.0,9.0,126.0,0.860528527,145.0,126.0,8.0,0.75,8.0,1.0,0
6.7,2.0,0.11904762,1.0,66.0,10.0,2.0,1.0,0.2,0.79761904,9.0,9.0,67.0,0.879588002,84.0,67.0,0.0,0.7,6.0,2.8788417987706243,0
3.5,2.0,0.19672132,1.0,31.0,12.0,2.0,2.0,0.16666667,0.6885246,10.0,6.0,42.0,0.907019018,61.0,42.0,1.0,0.5833333,8.0,1.0,0
3.0,2.0,0.21818182,1.0,9.0,12.0,2.0,1.0,0.16666667,0.6545454,11.0,1.0,36.0,0.860528527,55.0,36.0,0.0,0.75,8.0,3.0,0
4.714286,2.0,0.16091955,1.0,45.0,14.0,2.0,1.0,1.2857143,0.7586207,13.0,6.0,66.0,0.849914551,87.0,66.0,0.0,0.78571427,10.0,1.0,0
9.0,2.0,0.09448819,1.0,40.0,12.0,2.0,8.0,4.1666665,0.8503937,11.0,7.0,108.0,0.860528527,127.0,108.0,8.0,0.75,8.0,1.0,0
4.875,2.0,0.14814815,1.0,15.0,8.0,2.0,2.0,0.25,0.7222222,7.0,3.0,39.0,0.916666667,54.0,39.0,0.0,0.625,4.0,3.0,0
7.875,2.0,0.102564104,1.0,45.0,8.0,2.0,1.0,0.25,0.8076923,3.0,7.0,63.0,0.916666667,78.0,63.0,2.0,0.875,5.0,2.8788417987706243,0
4.0588236,2.0,0.1827957,1.0,63.0,17.0,2.0,2.0,0.11764706,0.7419355,16.0,14.0,69.0,0.78765934,93.0,69.0,0.0,0.8235294,13.0,2.8788417987706243,0
4.4166665,2.0,0.16666667,1.0,48.0,12.0,2.0,1.0,0.16666667,0.7361111,11.0,7.0,53.0,1.0,72.0,53.0,0.0,0.75,8.0,1.0,0
4.1,2.0,0.1724138,1.0,23.0,10.0,2.0,2.0,0.2,0.70689654,9.0,3.0,41.0,0.939794001,58.0,41.0,2.0,0.7,6.0,2.0,0
5.2222223,2.0,0.14285715,1.0,32.0,9.0,2.0,2.0,3.1111112,0.74603176,8.0,3.0,47.0,0.859793388,63.0,47.0,1.0,0.6666667,5.0,2.0,0
6.8,2.0,0.11764706,1.0,43.0,10.0,2.0,1.0,0.2,0.8,9.0,9.0,68.0,1.0,85.0,68.0,0.0,0.7,6.0,2.8788417987706243,0
4.5555553,2.0,0.15517241,1.0,21.0,9.0,2.0,1.0,0.22222222,0.70689654,8.0,1.0,41.0,0.833333333,58.0,41.0,0.0,0.6666667,5.0,3.0,0
3.9,2.0,0.17857143,1.0,10.0,10.0,2.0,1.0,0.2,0.6964286,6.0,3.0,39.0,1.0,56.0,39.0,1.0,0.7,6.0,4.0,0
2.75,2.0,0.23076923,1.0,28.0,12.0,2.0,1.0,0.16666667,0.63461536,11.0,3.0,33.0,1.0,52.0,33.0,0.0,0.75,8.0,1.0,0
5.3636365,2.0,0.14285715,1.0,51.0,11.0,2.0,1.0,0.18181819,0.76623374,9.0,6.0,59.0,1.0,77.0,59.0,1.0,0.6363636,7.0,1.0,0
7.1,2.0,0.11363637,1.0,62.0,10.0,2.0,1.0,0.2,0.8068182,9.0,10.0,71.0,0.879588002,88.0,71.0,0.0,0.7,6.0,1.0,0
7.142857,2.0,0.109375,1.0,35.0,7.0,2.0,1.0,0.2857143,0.78125,6.0,5.0,50.0,1.0,64.0,50.0,0.0,0.71428573,4.0,2.0,0
3.75,2.0,0.1875,1.0,39.0,12.0,2.0,2.0,0.16666667,0.703125,11.0,6.0,45.0,0.860528527,64.0,45.0,0.0,0.8333333,9.0,2.8788417987706243,0
3.8,2.0,0.18181819,1.0,11.0,10.0,2.0,1.0,0.2,0.6909091,6.0,1.0,38.0,1.0,55.0,38.0,2.0,0.7,6.0,2.8788417987706243,0
2.2,3.0,0.27272728,2.0,17.0,15.0,3.0,2.0,0.13333334,0.6,13.0,2.0,33.0,0.769470978,55.0,33.0,0.0,0.6,8.0,1.0,0
2.8235295,2.0,0.2361111,1.0,43.0,17.0,2.0,1.0,0.11764706,0.6666667,16.0,9.0,48.0,0.78765934,72.0,48.0,0.0,0.8235294,13.0,1.0,0
2.75,2.0,0.23076923,1.0,27.0,12.0,2.0,2.0,0.16666667,0.63461536,11.0,4.0,33.0,0.860528527,52.0,33.0,0.0,0.8333333,9.0,2.8788417987706243,0
6.4615383,2.0,0.125,1.0,42.0,13.0,2.0,2.0,0.15384616,0.8076923,12.0,15.0,84.0,0.875274698,104.0,84.0,0.0,0.84615386,10.0,2.8788417987706243,0
6.4166665,2.0,0.125,1.0,64.0,12.0,2.0,2.0,0.16666667,0.8020833,11.0,12.0,77.0,0.907019018,96.0,77.0,0.0,0.75,8.0,1.0,0
3.0,2.0,0.21568628,1.0,25.0,11.0,2.0,2.0,1.9090909,0.64705884,10.0,1.0,33.0,0.894885518,51.0,33.0,0.0,0.72727275,7.0,2.8788417987706243,0
2.7857144,2.0,0.23333333,1.0,38.0,14.0,2.0,1.0,2.2142856,0.65,13.0,1.0,39.0,0.835752348,60.0,39.0,0.0,0.78571427,10.0,2.8788417987706243,0
9.846154,3.0,0.08783784,2.0,109.0,13.0,3.0,2.0,0.15384616,0.8648649,11.0,12.0,128.0,0.875274698,148.0,128.0,0.0,0.53846157,6.0,2.0,0
3.8,2.0,0.18181819,1.0,9.0,10.0,2.0,2.0,0.2,0.6909091,9.0,1.0,38.0,1.0,55.0,38.0,0.0,0.7,6.0,3.0,0
5.25,2.0,0.14634146,1.0,58.0,12.0,2.0,1.0,0.16666667,0.76829267,11.0,9.0,63.0,1.0,82.0,63.0,0.0,0.75,8.0,1.0,0
9.181818,3.0,0.09243698,2.0,88.0,11.0,3.0,2.0,0.18181819,0.8487395,9.0,13.0,101.0,0.894885518,119.0,101.0,0.0,0.54545456,5.0,3.0,0
3.4,2.0,0.20547946,1.0,33.0,15.0,2.0,1.0,0.13333334,0.69863015,14.0,3.0,51.0,0.89761679,73.0,51.0,0.0,0.8,11.0,1.0,0
1.9333333,2.0,0.29411766,1.0,21.0,15.0,2.0,1.0,0.13333334,0.5686275,14.0,5.0,29.0,0.89761679,51.0,29.0,0.0,0.8,11.0,1.0,0
7.3333335,2.0,0.11363637,1.0,33.0,15.0,2.0,4.0,3.1333334,0.8333333,14.0,3.0,110.0,0.863489053,132.0,110.0,6.0,0.8666667,12.0,7.0,0
8.125,2.0,0.1,1.0,57.0,8.0,2.0,1.0,0.25,0.8125,7.0,8.0,65.0,0.916666667,80.0,65.0,0.0,0.625,4.0,1.0,0
9.0,2.0,0.08955224,1.0,20.0,6.0,2.0,2.0,0.33333334,0.80597013,5.0,3.0,54.0,1.0,67.0,54.0,0.0,0.6666667,3.0,2.0,0
4.7058825,2.0,0.16346154,1.0,51.0,17.0,2.0,1.0,0.11764706,0.7692308,16.0,8.0,80.0,0.884870333,104.0,80.0,0.0,0.8235294,13.0,3.0,0
3.6153846,2.0,0.19402985,1.0,18.0,13.0,2.0,1.0,0.15384616,0.70149255,12.0,0.0,47.0,0.833699597,67.0,47.0,1.0,0.84615386,10.0,3.0,0
5.888889,2.0,0.13043478,1.0,46.0,9.0,2.0,1.0,0.22222222,0.76811594,8.0,6.0,53.0,0.929896694,69.0,53.0,0.0,0.7777778,6.0,1.0,0
7.2222223,2.0,0.11111111,1.0,44.0,9.0,2.0,2.0,0.22222222,0.80246913,8.0,7.0,65.0,0.929896694,81.0,65.0,0.0,0.6666667,5.0,3.0,0
1.9375,2.0,0.2962963,1.0,14.0,16.0,2.0,1.0,0.125,0.5740741,15.0,1.0,31.0,0.9375,54.0,31.0,0.0,0.8125,12.0,2.0,0
4.4,2.0,0.16393442,1.0,13.0,10.0,2.0,2.0,0.2,0.72131145,9.0,4.0,44.0,0.698970004,61.0,44.0,1.0,0.8,7.0,2.8788417987706243,0
8.384615,2.0,0.1007752,1.0,83.0,13.0,2.0,2.0,6.1538463,0.8449612,12.0,3.0,109.0,0.958424899,129.0,109.0,3.0,0.7692308,9.0,1.0,0
2.9166667,2.0,0.22222222,1.0,29.0,12.0,2.0,2.0,0.16666667,0.6481481,11.0,5.0,35.0,0.860528527,54.0,35.0,0.0,0.8333333,9.0,2.8788417987706243,0
3.5384614,2.0,0.1969697,1.0,37.0,13.0,2.0,2.0,2.5384614,0.6969697,12.0,4.0,46.0,0.833699597,66.0,46.0,0.0,0.7692308,9.0,1.0,0
5.3333335,2.0,0.140625,1.0,33.0,9.0,2.0,2.0,3.2222223,0.75,8.0,3.0,48.0,0.859793388,64.0,48.0,1.0,0.6666667,5.0,2.0,0
4.0,2.0,0.17910448,1.0,22.0,12.0,2.0,1.0,0.16666667,0.7164179,11.0,3.0,48.0,0.860528527,67.0,48.0,0.0,0.75,8.0,3.0,0
3.3333333,2.0,0.2,1.0,18.0,12.0,2.0,1.0,0.16666667,0.6666667,11.0,2.0,40.0,0.860528527,60.0,40.0,0.0,0.75,8.0,3.0,0
13.166667,2.0,0.06521739,1.0,50.0,6.0,2.0,1.0,0.33333334,0.8586956,5.0,9.0,79.0,1.0,92.0,79.0,0.0,0.6666667,3.0,3.0,0
4.5,2.0,0.16438356,1.0,48.0,12.0,2.0,2.0,0.16666667,0.739726,11.0,8.0,54.0,0.860528527,73.0,54.0,0.0,0.8333333,9.0,2.8788417987706243,0
8.0,2.0,0.10483871,1.0,81.0,13.0,2.0,1.0,0.15384616,0.83870965,12.0,15.0,104.0,0.916849799,124.0,104.0,0.0,0.7692308,9.0,1.0,0
2.2666667,2.0,0.26785713,1.0,6.0,15.0,2.0,1.0,0.13333334,0.60714287,14.0,0.0,34.0,0.89761679,56.0,34.0,0.0,0.8,11.0,7.0,0
5.0,2.0,0.1559633,1.0,72.0,17.0,2.0,1.0,0.11764706,0.7798165,16.0,9.0,85.0,0.816441756,109.0,85.0,0.0,0.8235294,13.0,3.0,0
6.8333335,2.0,0.11881188,1.0,69.0,12.0,2.0,1.0,0.16666667,0.8118812,11.0,12.0,82.0,0.860528527,101.0,82.0,0.0,0.75,8.0,3.0,0
4.0,2.0,0.1754386,1.0,11.0,10.0,2.0,1.0,0.2,0.7017544,6.0,1.0,40.0,1.0,57.0,40.0,1.0,0.7,6.0,4.0,0
6.7272725,2.0,0.11956522,1.0,57.0,11.0,2.0,1.0,0.18181819,0.8043478,10.0,8.0,74.0,1.0,92.0,74.0,0.0,0.72727275,7.0,2.8788417987706243,0
4.142857,2.0,0.175,1.0,57.0,14.0,2.0,1.0,0.64285713,0.725,13.0,6.0,58.0,0.887435914,80.0,58.0,0.0,0.78571427,10.0,2.8788417987706243,0
6.6153846,2.0,0.12264151,1.0,65.0,13.0,2.0,1.0,2.2307692,0.8113208,12.0,5.0,86.0,0.818007335,106.0,86.0,0.0,0.84615386,10.0,2.8788417987706243,0
4.428571,2.0,0.16867469,1.0,42.0,14.0,2.0,1.0,0.14285715,0.74698794,13.0,6.0,62.0,0.887435914,83.0,62.0,0.0,0.78571427,10.0,3.0,0
9.625,2.0,0.08695652,1.0,70.0,8.0,2.0,1.0,0.25,0.8369565,7.0,12.0,77.0,0.916666667,92.0,77.0,0.0,0.625,4.0,1.0,0
3.1333334,2.0,0.2173913,1.0,46.0,15.0,2.0,1.0,0.13333334,0.68115944,14.0,6.0,47.0,0.89761679,69.0,47.0,1.0,0.8,11.0,2.8788417987706243,0
3.3,2.0,0.21505377,1.0,65.0,20.0,2.0,1.0,0.1,0.7096774,19.0,8.0,66.0,0.84370662,93.0,66.0,0.0,0.85,16.0,2.8788417987706243,0
3.6666667,2.0,0.19480519,1.0,37.0,15.0,2.0,1.0,0.13333334,0.71428573,14.0,5.0,55.0,0.931744527,77.0,55.0,0.0,0.8,11.0,2.0,0
6.9,2.0,0.11627907,1.0,62.0,10.0,2.0,1.0,0.2,0.8023256,9.0,11.0,69.0,0.856863624,86.0,69.0,0.0,0.7,6.0,2.8788417987706243,0
5.125,2.0,0.14285715,1.0,34.0,8.0,2.0,1.0,0.25,0.73214287,7.0,6.0,41.0,0.916666667,56.0,41.0,0.0,0.625,4.0,1.0,0
10.7,2.0,0.08064516,1.0,101.0,10.0,2.0,2.0,0.2,0.86290324,9.0,16.0,107.0,0.879588002,124.0,107.0,1.0,0.8,7.0,2.8788417987706243,0
9.583333,2.0,0.08955224,1.0,40.0,12.0,2.0,9.0,4.75,0.85820895,11.0,8.0,115.0,0.860528527,134.0,115.0,12.0,0.75,8.0,1.0,0
5.230769,2.0,0.14772727,1.0,66.0,13.0,2.0,1.0,0.15384616,0.77272725,10.0,14.0,68.0,0.875274698,88.0,68.0,1.0,0.6923077,8.0,2.8788417987706243,0
3.8461537,2.0,0.18309858,1.0,17.0,13.0,2.0,2.0,0.15384616,0.70422536,12.0,2.0,50.0,0.901157537,71.0,50.0,0.0,0.84615386,10.0,4.0,0
6.888889,2.0,0.115384616,1.0,55.0,9.0,2.0,1.0,0.22222222,0.7948718,8.0,8.0,62.0,0.929896694,78.0,62.0,0.0,0.7777778,6.0,1.0,0
5.2,3.0,0.15,2.0,53.0,15.0,3.0,3.0,0.13333334,0.78,13.0,16.0,78.0,0.816480016,100.0,78.0,0.0,0.6,8.0,2.8788417987706243,0
2.4705882,2.0,0.25757575,1.0,35.0,17.0,2.0,1.0,0.11764706,0.6363636,16.0,6.0,42.0,0.719230763,66.0,42.0,0.0,0.8235294,13.0,1.0,0
5.7272725,2.0,0.13580246,1.0,16.0,11.0,2.0,2.0,0.45454547,0.7777778,10.0,3.0,63.0,0.842328277,81.0,63.0,1.0,0.8181818,8.0,4.0,0
8.142858,2.0,0.09859155,1.0,41.0,7.0,2.0,1.0,0.2857143,0.8028169,6.0,7.0,57.0,0.796453036,71.0,57.0,0.0,0.5714286,3.0,2.8788417987706243,0
3.8235295,2.0,0.19101124,1.0,52.0,17.0,2.0,1.0,0.11764706,0.7303371,16.0,7.0,65.0,0.816441756,89.0,65.0,0.0,0.8235294,13.0,3.0,0
4.0833335,2.0,0.1764706,1.0,22.0,12.0,2.0,1.0,0.16666667,0.7205882,11.0,3.0,49.0,0.860528527,68.0,49.0,0.0,0.75,8.0,3.0,0
5.866667,3.0,0.13636364,2.0,18.0,15.0,3.0,3.0,0.13333334,0.8,13.0,6.0,88.0,0.769470978,110.0,88.0,0.0,0.6,8.0,5.0,0
2.7333333,2.0,0.23809524,1.0,12.0,15.0,2.0,1.0,0.13333334,0.6507937,14.0,1.0,41.0,0.931744527,63.0,41.0,0.0,0.8666667,12.0,3.0,0
8.642858,2.0,0.09859155,1.0,88.0,14.0,2.0,3.0,0.14285715,0.85211265,13.0,13.0,121.0,0.87327371,142.0,121.0,0.0,0.78571427,10.0,7.0,0
3.9230769,2.0,0.18309858,1.0,32.0,13.0,2.0,2.0,0.15384616,0.7183099,12.0,10.0,51.0,0.818007335,71.0,51.0,0.0,0.7692308,9.0,2.8788417987706243,0
4.0833335,2.0,0.1764706,1.0,22.0,12.0,2.0,1.0,0.16666667,0.7205882,11.0,3.0,49.0,0.860528527,68.0,49.0,0.0,0.75,8.0,3.0,0
3.4545455,2.0,0.19642857,1.0,29.0,11.0,2.0,1.0,0.18181819,0.6785714,10.0,4.0,38.0,0.875048115,56.0,38.0,0.0,0.72727275,7.0,1.0,0
2.9285715,2.0,0.22222222,1.0,40.0,14.0,2.0,1.0,1.1428572,0.6507937,13.0,2.0,41.0,0.887435914,63.0,41.0,0.0,0.78571427,10.0,2.8788417987706243,0
9.666667,2.0,0.08888889,1.0,40.0,12.0,2.0,8.0,4.8333335,0.85925925,11.0,7.0,116.0,0.860528527,135.0,116.0,11.0,0.75,8.0,1.0,0
9.272727,3.0,0.09166667,2.0,89.0,11.0,3.0,2.0,0.18181819,0.85,9.0,13.0,102.0,0.894885518,120.0,102.0,0.0,0.54545456,5.0,3.0,0
4.9,2.0,0.15151516,1.0,36.0,10.0,2.0,2.0,0.2,0.74242425,9.0,6.0,49.0,0.698970004,66.0,49.0,2.0,0.8,7.0,1.0,0
8.4,2.0,0.0990099,1.0,69.0,10.0,2.0,1.0,0.2,0.83168316,9.0,11.0,84.0,0.939794001,101.0,84.0,0.0,0.7,6.0,2.0,0
2.4615386,2.0,0.25,1.0,14.0,13.0,2.0,1.0,0.15384616,0.61538464,12.0,1.0,32.0,0.833699597,52.0,32.0,0.0,0.7692308,9.0,2.0,0
2.0625,2.0,0.2857143,1.0,18.0,16.0,2.0,2.0,0.125,0.58928573,15.0,4.0,33.0,0.894454883,56.0,33.0,0.0,0.8125,12.0,1.0,0
4.2,2.0,0.16949153,1.0,24.0,10.0,2.0,1.0,0.2,0.7118644,9.0,0.0,42.0,0.856863624,59.0,42.0,3.0,0.7,6.0,2.0,0
3.9,2.0,0.17857143,1.0,11.0,10.0,2.0,2.0,0.2,0.6964286,9.0,1.0,39.0,1.0,56.0,39.0,0.0,0.7,6.0,3.0,0
3.2727273,2.0,0.2037037,1.0,29.0,11.0,2.0,1.0,2.5454545,0.6666667,10.0,1.0,36.0,0.842328277,54.0,36.0,0.0,0.72727275,7.0,1.0,0
2.4666667,2.0,0.2542373,1.0,31.0,15.0,2.0,2.0,0.13333334,0.62711865,11.0,8.0,37.0,0.79523358,59.0,37.0,1.0,0.8,11.0,2.8788417987706243,0
2.2666667,2.0,0.26785713,1.0,10.0,15.0,2.0,2.0,0.13333334,0.60714287,14.0,1.0,34.0,0.931744527,56.0,34.0,0.0,0.8,11.0,2.0,0
4.0,2.0,0.18055555,1.0,43.0,13.0,2.0,2.0,3.0,0.7222222,12.0,4.0,52.0,0.833699597,72.0,52.0,0.0,0.7692308,9.0,1.0,0
4.3333335,2.0,0.1724138,1.0,24.0,15.0,2.0,1.0,0.13333334,0.74712646,14.0,0.0,65.0,0.89761679,87.0,65.0,5.0,0.8,11.0,9.0,0
4.0,2.0,0.1764706,1.0,39.0,12.0,2.0,2.0,2.9166667,0.7058824,11.0,2.0,48.0,0.842980982,68.0,48.0,0.0,0.75,8.0,2.8788417987706243,0
23.0,2.0,0.04048583,1.0,145.0,10.0,2.0,1.0,0.2,0.9311741,9.0,41.0,230.0,1.0,247.0,230.0,0.0,0.7,6.0,2.0,0
4.5333333,3.0,0.16666667,2.0,36.0,15.0,3.0,2.0,0.13333334,0.75555557,13.0,6.0,68.0,0.769470978,90.0,68.0,0.0,0.6,8.0,2.0,0
4.4761906,2.0,0.17213115,1.0,93.0,21.0,2.0,1.0,0.2857143,0.7704918,20.0,16.0,94.0,0.869902715,122.0,94.0,0.0,0.85714287,17.0,2.8788417987706243,0
4.111111,2.0,0.16981132,1.0,30.0,9.0,2.0,2.0,2.8888888,0.6981132,5.0,1.0,37.0,0.859793388,53.0,37.0,1.0,0.7777778,5.0,2.8788417987706243,0
5.571429,3.0,0.14141414,2.0,56.0,14.0,3.0,2.0,0.78571427,0.7878788,12.0,6.0,78.0,0.887435914,99.0,78.0,0.0,0.5714286,7.0,2.0,0
5.0,2.0,0.14925373,1.0,38.0,10.0,2.0,2.0,0.2,0.74626863,9.0,5.0,50.0,0.939794001,67.0,50.0,0.0,0.8,7.0,1.0,0
5.5,2.0,0.1388889,1.0,13.0,10.0,2.0,5.0,0.2,0.7638889,6.0,5.0,55.0,1.0,72.0,55.0,1.0,0.7,6.0,2.8788417987706243,0
7.125,2.0,0.11111111,1.0,39.0,8.0,2.0,1.0,0.25,0.7916667,3.0,6.0,57.0,0.916666667,72.0,57.0,4.0,0.875,5.0,2.0,0
6.1,2.0,0.12820514,1.0,48.0,10.0,2.0,1.0,0.2,0.78205127,9.0,8.0,61.0,0.939794001,78.0,61.0,0.0,0.7,6.0,3.0,0
4.0,2.0,0.18292683,1.0,59.0,15.0,2.0,1.0,0.13333334,0.73170733,14.0,9.0,60.0,0.89761679,82.0,60.0,1.0,0.8,11.0,2.8788417987706243,0
3.0714285,2.0,0.21875,1.0,10.0,14.0,2.0,3.0,0.14285715,0.671875,13.0,2.0,43.0,0.924957276,64.0,43.0,0.0,0.78571427,10.0,3.0,0
6.0,2.0,0.125,1.0,18.0,7.0,2.0,3.0,0.2857143,0.75,6.0,3.0,42.0,0.898226518,56.0,42.0,0.0,0.5714286,3.0,2.0,0
3.9411764,2.0,0.18681319,1.0,61.0,17.0,2.0,2.0,0.11764706,0.73626375,16.0,13.0,67.0,0.78765934,91.0,67.0,0.0,0.8235294,13.0,2.8788417987706243,0
4.5,2.0,0.15873016,1.0,32.0,10.0,2.0,1.0,0.8,0.71428573,9.0,3.0,45.0,0.856863624,63.0,45.0,2.0,0.7,6.0,1.0,0
3.9166667,2.0,0.18181819,1.0,31.0,12.0,2.0,1.0,0.16666667,0.7121212,11.0,3.0,47.0,0.860528527,66.0,47.0,0.0,0.75,8.0,2.0,0
4.4117646,2.0,0.17171717,1.0,69.0,17.0,2.0,2.0,0.11764706,0.75757575,16.0,16.0,75.0,0.78765934,99.0,75.0,0.0,0.8235294,13.0,2.8788417987706243,0
2.7857144,3.0,0.23333333,2.0,11.0,14.0,3.0,3.0,0.14285715,0.65,12.0,2.0,39.0,0.849914551,60.0,39.0,0.0,0.64285713,8.0,3.0,0
4.2,2.0,0.16949153,1.0,24.0,10.0,2.0,1.0,0.2,0.7118644,9.0,0.0,42.0,0.856863624,59.0,42.0,3.0,0.7,6.0,2.0,0
6.4444447,2.0,0.12,1.0,42.0,9.0,2.0,1.0,2.4444444,0.7733333,5.0,4.0,58.0,0.929896694,75.0,58.0,0.0,0.7777778,5.0,2.0,0
6.5833335,2.0,0.12244898,1.0,73.0,12.0,2.0,2.0,0.16666667,0.8061224,11.0,10.0,79.0,0.860528527,98.0,79.0,0.0,0.8333333,9.0,2.8788417987706243,0
3.5,2.0,0.2,1.0,24.0,14.0,2.0,2.0,1.3571428,0.7,13.0,2.0,49.0,0.887435914,70.0,49.0,1.0,0.78571427,10.0,3.0,0
5.3333335,2.0,0.140625,1.0,47.0,9.0,2.0,1.0,5.111111,0.75,8.0,1.0,48.0,0.929896694,64.0,48.0,0.0,0.7777778,6.0,2.8788417987706243,0
2.25,2.0,0.2777778,1.0,44.0,20.0,2.0,1.0,0.1,0.625,19.0,7.0,45.0,0.84370662,72.0,45.0,0.0,0.85,16.0,2.8788417987706243,0
3.5714285,2.0,0.1971831,1.0,19.0,14.0,2.0,1.0,0.14285715,0.70422536,13.0,3.0,50.0,0.798230986,71.0,50.0,0.0,0.78571427,10.0,3.0,0
12.5,2.0,0.069565214,1.0,86.0,8.0,2.0,1.0,0.25,0.8695652,7.0,12.0,100.0,0.916666667,115.0,100.0,0.0,0.625,4.0,1.0,0
6.733333,3.0,0.12195122,2.0,78.0,15.0,3.0,3.0,4.9333334,0.8211382,13.0,6.0,101.0,0.748224543,123.0,101.0,0.0,0.6,8.0,1.0,0
19.6,2.0,0.04694836,1.0,143.0,10.0,2.0,1.0,0.2,0.9201878,9.0,31.0,196.0,1.0,213.0,196.0,0.0,0.7,6.0,2.8788417987706243,0
3.8888888,2.0,0.1764706,1.0,28.0,9.0,2.0,1.0,0.22222222,0.6862745,8.0,3.0,35.0,0.929896694,51.0,35.0,0.0,0.7777778,6.0,1.0,0
9.1,2.0,0.09259259,1.0,79.0,10.0,2.0,2.0,7.5,0.8425926,9.0,1.0,91.0,0.796657624,108.0,91.0,0.0,0.7,6.0,1.0,0
6.9,2.0,0.11627907,1.0,68.0,10.0,2.0,1.0,0.2,0.8023256,9.0,9.0,69.0,1.0,86.0,69.0,0.0,0.7,6.0,2.8788417987706243,0
7.0,2.0,0.1125,1.0,48.0,9.0,2.0,1.0,2.4444444,0.7875,5.0,5.0,63.0,0.929896694,80.0,63.0,0.0,0.7777778,5.0,2.0,0
14.666667,2.0,0.05940594,1.0,79.0,6.0,2.0,1.0,0.33333334,0.8712871,5.0,11.0,88.0,1.0,101.0,88.0,0.0,0.6666667,3.0,1.0,0
6.285714,2.0,0.12068965,1.0,19.0,7.0,2.0,2.0,0.2857143,0.7586207,6.0,2.0,44.0,0.758039271,58.0,44.0,0.0,0.5714286,3.0,3.0,0
6.3,3.0,0.12345679,2.0,37.0,10.0,3.0,2.0,0.2,0.7777778,8.0,4.0,63.0,0.796657624,81.0,63.0,0.0,0.4,3.0,2.0,0
4.0,2.0,0.18292683,1.0,54.0,15.0,2.0,2.0,0.13333334,0.73170733,11.0,14.0,60.0,0.79523358,82.0,60.0,2.0,0.8,11.0,2.8788417987706243,0
6.733333,2.0,0.12195122,1.0,91.0,15.0,2.0,1.0,1.6,0.8211382,14.0,12.0,101.0,0.850607753,123.0,101.0,0.0,0.8,11.0,1.0,0
3.5294118,2.0,0.20238096,1.0,34.0,17.0,2.0,1.0,0.11764706,0.71428573,16.0,5.0,60.0,0.884870333,84.0,60.0,0.0,0.8235294,13.0,2.0,0
7.0,2.0,0.116071425,1.0,77.0,13.0,2.0,2.0,0.15384616,0.8125,12.0,8.0,91.0,0.901157537,112.0,91.0,0.0,0.84615386,10.0,2.0,0
3.4615386,2.0,0.2,1.0,34.0,13.0,2.0,1.0,0.15384616,0.6923077,12.0,3.0,45.0,0.875274698,65.0,45.0,0.0,0.7692308,9.0,2.0,0
4.4666667,2.0,0.16853933,1.0,49.0,15.0,2.0,1.0,0.13333334,0.752809,14.0,6.0,67.0,0.931744527,89.0,67.0,0.0,0.8,11.0,2.0,0
2.6666667,3.0,0.23529412,2.0,8.0,12.0,3.0,3.0,0.16666667,0.627451,9.0,1.0,32.0,0.860528527,51.0,32.0,0.0,0.33333334,6.0,3.0,0
3.235294,3.0,0.21518987,2.0,41.0,17.0,3.0,3.0,0.11764706,0.6962025,15.0,9.0,55.0,0.776795596,79.0,55.0,2.0,0.64705884,10.0,2.0,0
3.7,2.0,0.18518518,1.0,27.0,10.0,2.0,1.0,0.2,0.6851852,9.0,2.0,37.0,0.879588002,54.0,37.0,0.0,0.7,6.0,1.0,0
4.3333335,2.0,0.1724138,1.0,24.0,15.0,2.0,1.0,0.13333334,0.74712646,14.0,0.0,65.0,0.89761679,87.0,65.0,6.0,0.8,11.0,9.0,0
5.117647,2.0,0.15315315,1.0,58.0,17.0,2.0,1.0,0.11764706,0.7837838,16.0,10.0,87.0,0.884870333,111.0,87.0,0.0,0.8235294,13.0,3.0,0
3.7,2.0,0.18518518,1.0,22.0,10.0,2.0,2.0,1.7,0.6851852,9.0,1.0,37.0,0.796657624,54.0,37.0,0.0,0.7,6.0,1.0,0
6.9,2.0,0.11494253,1.0,61.0,10.0,2.0,1.0,0.2,0.79310346,9.0,9.0,69.0,0.856863624,87.0,69.0,3.0,0.7,6.0,1.0,0
4.6,3.0,0.16483517,2.0,52.0,15.0,3.0,3.0,0.13333334,0.7582418,13.0,7.0,69.0,0.89761679,91.0,69.0,0.0,0.6,8.0,2.0,0
3.4545455,2.0,0.19298245,1.0,25.0,11.0,2.0,1.0,0.18181819,0.6666667,10.0,2.0,38.0,0.947442759,57.0,38.0,0.0,0.72727275,7.0,3.0,0
16.5,2.0,0.05357143,1.0,70.0,6.0,2.0,1.0,0.33333334,0.8839286,5.0,12.0,99.0,1.0,112.0,99.0,0.0,0.6666667,3.0,3.0,0
2.9166667,2.0,0.21818182,1.0,14.0,12.0,2.0,1.0,0.16666667,0.6363636,11.0,1.0,35.0,0.860528527,55.0,35.0,0.0,0.75,8.0,3.0,0
4.6363635,2.0,0.1594203,1.0,19.0,11.0,2.0,1.0,1.6363636,0.73913044,10.0,3.0,51.0,0.947442759,69.0,51.0,0.0,0.72727275,7.0,4.0,0
